Country,Region,Happiness_Rank,Happiness_Score,Economy_GDP,Family,Life_Expectancy,Freedom,Trust_in_Gov,Generosity,Dystopia_Residual,Year
Cameroon,,107.0,4.69500017166138,0.564305365085602,0.946018218994141,0.132892116904259,0.430388748645782,0.0513066314160824,0.236298456788063,2.3336455821991,2017
Iran,,108.0,4.69199991226196,1.15687310695648,0.711551249027252,0.639333188533783,0.249322608113289,0.048761073499918,0.387242913246155,1.49873495101929,2017
Albania,,109.0,4.64400005340576,0.996192753314972,0.803685247898102,0.731159746646881,0.381498634815216,0.0398642159998417,0.201312944293022,1.49044156074524,2017
Bangladesh,,110.0,4.60799980163574,0.586682975292206,0.735131740570068,0.533241033554077,0.478356659412384,0.123717859387398,0.172255352139473,1.97873616218567,2017
Namibia,,111.0,4.57399988174438,0.964434325695038,1.0984708070755,0.33861181139946,0.520303547382355,0.0931469723582268,0.0771337449550629,1.4818902015686,2017
Kenya,,112.0,4.55299997329712,0.560479462146759,1.06795072555542,0.309988349676132,0.452763766050339,0.0646413192152977,0.444860309362411,1.6519021987915,2017
Mozambique,,113.0,4.55000019073486,0.234305649995804,0.870701014995575,0.106654435396194,0.480791091918945,0.179436385631561,0.322228103876114,2.35565090179443,2017
Myanmar,,114.0,4.54500007629395,0.367110550403595,1.12323594093323,0.397522568702698,0.514492034912109,0.188816204667091,0.838075160980225,1.11529040336609,2017
Senegal,,115.0,4.53499984741211,0.479309022426605,1.17969191074371,0.409362852573395,0.377922266721725,0.115460447967052,0.183468893170357,1.78964614868164,2017
Zambia,,116.0,4.51399993896484,0.636406779289246,1.00318729877472,0.257835894823074,0.461603492498398,0.0782135501503944,0.249580144882202,1.82670545578003,2017
Iraq,,117.0,4.49700021743774,1.10271048545837,0.978613197803497,0.501180469989777,0.288555532693863,0.107215754687786,0.19963726401329,1.31890726089478,2017
Gabon,,118.0,4.46500015258789,1.1982102394104,1.1556202173233,0.356578588485718,0.312328577041626,0.0760467872023582,0.0437853783369064,1.32291626930237,2017
Ethiopia,,119.0,4.46000003814697,0.339233845472336,0.86466920375824,0.353409707546234,0.408842742443085,0.165455713868141,0.312650740146637,2.01574373245239,2017
Sri Lanka,,120.0,4.44000005722046,1.00985014438629,1.25997638702393,0.625130832195282,0.561213254928589,0.0736539661884308,0.490863561630249,0.419389247894287,2017
Armenia,,121.0,4.37599992752075,0.900596737861633,1.00748372077942,0.637524425983429,0.198303267359734,0.0266744215041399,0.0834880918264389,1.5214991569519,2017
India,,122.0,4.31500005722046,0.792221248149872,0.754372596740723,0.455427616834641,0.469987004995346,0.0922268852591515,0.231538489460945,1.5191171169281,2017
Mauritania,,123.0,4.29199981689453,0.648457288742065,1.2720308303833,0.285349279642105,0.0960980430245399,0.136957004666328,0.201870024204254,1.65163731575012,2017
Congo (Brazzaville),,124.0,4.29099988937378,0.808964252471924,0.832044363021851,0.28995743393898,0.435025870800018,0.0796181336045265,0.120852127671242,1.72413563728333,2017
Georgia,,125.0,4.28599977493286,0.950612664222717,0.57061493396759,0.649546980857849,0.309410035610199,0.251666635274887,0.0540088154375553,1.50013780593872,2017
Congo (Kinshasa),,126.0,4.28000020980835,0.0921023488044739,1.22902345657349,0.191407024860382,0.235961347818375,0.0602413564920425,0.246455833315849,2.22495865821838,2017
Mali,,127.0,4.19000005722046,0.476180493831635,1.28147339820862,0.169365674257278,0.306613743305206,0.104970246553421,0.183354198932648,1.66819095611572,2017
Ivory Coast,,128.0,4.17999982833862,0.603048920631409,0.904780030250549,0.0486421696841717,0.447706192731857,0.130061775445938,0.201237469911575,1.84496426582336,2017
Cambodia,,129.0,4.16800022125244,0.601765096187592,1.00623834133148,0.429783403873444,0.633375823497772,0.0681059509515762,0.385922968387604,1.04294109344482,2017
Sudan,,130.0,4.13899993896484,0.65951669216156,1.21400856971741,0.290920823812485,0.0149958552792668,0.089847519993782,0.182317450642586,1.68706583976746,2017
Ghana,,131.0,4.11999988555908,0.667224824428558,0.873664736747742,0.295637726783752,0.423026293516159,0.0253363698720932,0.256923943758011,1.57786750793457,2017
Ukraine,,132.0,4.09600019454956,0.89465194940567,1.39453756809235,0.575903952121735,0.122974775731564,0.0230294708162546,0.270061463117599,0.814382314682007,2017
Uganda,,133.0,4.08099985122681,0.381430715322495,1.12982773780823,0.217632606625557,0.443185955286026,0.057069718837738,0.325766056776047,1.526362657547,2017
Burkina Faso,,134.0,4.03200006484985,0.3502277135849,1.04328000545502,0.215844258666039,0.324367851018906,0.120328105986118,0.250864684581757,1.72721290588379,2017
Niger,,135.0,4.02799987792969,0.161925330758095,0.993025004863739,0.26850500702858,0.36365869641304,0.138572946190834,0.228673845529556,1.87398338317871,2017
Malawi,,136.0,3.97000002861023,0.233442038297653,0.512568831443787,0.315089583396912,0.466914653778076,0.0727116540074348,0.287170469760895,2.08178615570068,2017
Chad,,137.0,3.93600010871887,0.438012987375259,0.953855872154236,0.0411347150802612,0.16234202682972,0.0535818822681904,0.216113850474358,2.07123804092407,2017
Zimbabwe,,138.0,3.875,0.375846534967422,1.08309590816498,0.196763753890991,0.336384207010269,0.0953753814101219,0.189143493771553,1.59797024726868,2017
Lesotho,,139.0,3.80800008773804,0.521021246910095,1.19009518623352,0.0,0.390661299228668,0.119094640016556,0.157497271895409,1.42983531951904,2017
Angola,,140.0,3.79500007629395,0.858428180217743,1.10441195964813,0.0498686656355858,0.0,0.0697203353047371,0.097926490008831,1.61448240280151,2017
Afghanistan,,141.0,3.79399991035461,0.401477217674255,0.581543326377869,0.180746778845787,0.106179520487785,0.0611578300595284,0.311870932579041,2.15080118179321,2017
Botswana,,142.0,3.76600003242493,1.12209415435791,1.22155499458313,0.341755509376526,0.505196332931519,0.0985831990838051,0.0993484482169151,0.3779137134552,2017
Benin,,143.0,3.65700006484985,0.431085407733917,0.435299843549728,0.209930211305618,0.425962775945663,0.0609290152788162,0.207948461174965,1.88563096523285,2017
Madagascar,,144.0,3.64400005340576,0.305808693170547,0.913020372390747,0.375223308801651,0.189196765422821,0.0672319754958153,0.208732530474663,1.58461260795593,2017
Haiti,,145.0,3.6029999256134,0.368610262870789,0.640449821949005,0.277321130037308,0.0303698573261499,0.0998721495270729,0.489203780889511,1.69716763496399,2017
Yemen,,146.0,3.59299993515015,0.591683447360992,0.93538224697113,0.310080915689468,0.249463722109795,0.0567674227058887,0.104125209152699,1.34560060501099,2017
South Sudan,,147.0,3.59100008010864,0.39724862575531,0.601323127746582,0.163486003875732,0.147062435746193,0.116793513298035,0.285670816898346,1.87956738471985,2017
Liberia,,148.0,3.53299999237061,0.119041793048382,0.872117936611176,0.229918196797371,0.332881182432175,0.0389482490718365,0.26654988527298,1.67328596115112,2017
Guinea,,149.0,3.50699996948242,0.244549930095673,0.791244685649872,0.194129139184952,0.348587512969971,0.110937617719173,0.264815092086792,1.55231189727783,2017
Togo,,150.0,3.49499988555908,0.305444717407227,0.431882530450821,0.247105568647385,0.38042613863945,0.0956650152802467,0.196896150708199,1.83722925186157,2017
Rwanda,,151.0,3.47099995613098,0.368745893239975,0.945707023143768,0.326424807310104,0.581843852996826,0.455220013856888,0.252756029367447,0.540061235427856,2017
Syria,,152.0,3.46199989318848,0.777153134346008,0.396102607250214,0.50053334236145,0.0815394446253777,0.151347130537033,0.493663728237152,1.06157350540161,2017
Tanzania,,153.0,3.34899997711182,0.511135876178741,1.04198980331421,0.364509284496307,0.390017777681351,0.0660351067781448,0.354256361722946,0.621130466461182,2017
Burundi,,154.0,2.90499997138977,0.091622568666935,0.629793584346771,0.151610791683197,0.0599007532000542,0.0841479450464249,0.204435184597969,1.68302416801453,2017
Central African Republic,,155.0,2.69300007820129,0.0,0.0,0.0187726859003305,0.270842045545578,0.0565650761127472,0.280876487493515,2.06600475311279,2017
Finland,,1.0,7.632,1.305,Nan,0.874,0.681,0.393,0.202,Nan,2018
Norway,,2.0,7.594,1.456,Nan,0.861,0.686,0.34,0.286,Nan,2018
Denmark,,3.0,7.555,1.351,Nan,0.868,0.683,0.408,0.284,Nan,2018
Iceland,,4.0,7.495,1.343,Nan,0.914,0.677,0.138,0.353,Nan,2018
Switzerland,,5.0,7.487,1.42,Nan,0.927,0.66,0.357,0.256,Nan,2018
Netherlands,,6.0,7.441,1.361,Nan,0.878,0.638,0.295,0.333,Nan,2018
Canada,,7.0,7.328,1.33,Nan,0.896,0.653,0.291,0.321,Nan,2018
New Zealand,,8.0,7.324,1.268,Nan,0.876,0.669,0.389,0.365,Nan,2018
Sweden,,9.0,7.314,1.355,Nan,0.913,0.659,0.383,0.285,Nan,2018
Australia,,10.0,7.272,1.34,Nan,0.91,0.647,0.302,0.361,Nan,2018
United Kingdom,,11.0,7.19,1.244,Nan,0.888,0.464,0.082,0.262,Nan,2018
Austria,,12.0,7.139,1.341,Nan,0.891,0.617,0.224,0.242,Nan,2018
Costa Rica,,13.0,7.072,1.01,Nan,0.817,0.632,0.101,0.143,Nan,2018
Ireland,,14.0,6.977,1.448,Nan,0.876,0.614,0.306,0.307,Nan,2018
Germany,,15.0,6.965,1.34,Nan,0.861,0.586,0.28,0.273,Nan,2018
Belgium,,16.0,6.927,1.324,Nan,0.894,0.583,0.24,0.188,Nan,2018
Luxembourg,,17.0,6.91,1.576,Nan,0.896,0.632,0.321,0.196,Nan,2018
United States,,18.0,6.886,1.398,Nan,0.819,0.547,0.133,0.291,Nan,2018
Israel,,19.0,6.814,1.301,Nan,0.883,0.533,0.272,0.354,Nan,2018
United Arab Emirates,,20.0,6.774,2.096,Nan,0.67,0.284,,0.186,Nan,2018
Czech Republic,,21.0,6.711,1.233,Nan,0.854,0.543,0.034,0.064,Nan,2018
Malta,,22.0,6.627,1.27,Nan,0.884,0.645,0.142,0.376,Nan,2018
France,,23.0,6.489,1.293,Nan,0.908,0.52,0.176,0.098,Nan,2018
Mexico,,24.0,6.488,1.038,Nan,0.761,0.479,0.095,0.069,Nan,2018
Chile,,25.0,6.476,1.131,Nan,0.808,0.431,0.061,0.197,Nan,2018
Taiwan,,26.0,6.441,1.365,Nan,0.857,0.418,0.078,0.151,Nan,2018
Panama,,27.0,6.43,1.112,Nan,0.759,0.597,0.063,0.125,Nan,2018
Brazil,,28.0,6.419,0.986,Nan,0.675,0.493,0.088,0.11,Nan,2018
Argentina,,29.0,6.388,1.073,Nan,0.744,0.57,0.054,0.062,Nan,2018
Guatemala,,30.0,6.382,0.781,Nan,0.608,0.604,0.071,0.179,Nan,2018
Uruguay,,31.0,6.379,1.093,Nan,0.771,0.625,0.155,0.13,Nan,2018
Qatar,,32.0,6.374,1.649,Nan,0.748,0.654,0.171,0.256,Nan,2018
Saudi Arabia,,33.0,6.371,1.379,Nan,0.633,0.509,0.127,0.098,Nan,2018
Singapore,,34.0,6.343,1.529,Nan,1.008,0.631,0.457,0.261,Nan,2018
Malaysia,,35.0,6.322,1.161,Nan,0.669,0.356,0.059,0.311,Nan,2018
Spain,,36.0,6.31,1.251,Nan,0.965,0.449,0.074,0.142,Nan,2018
Colombia,,37.0,6.26,0.96,Nan,0.635,0.531,0.039,0.099,Nan,2018
Trinidad & Tobago,,38.0,6.192,1.223,Nan,0.564,0.575,0.019,0.171,Nan,2018
Slovakia,,39.0,6.173,1.21,Nan,0.776,0.354,0.014,0.118,Nan,2018
El Salvador,,40.0,6.167,0.806,Nan,0.639,0.461,0.082,0.065,Nan,2018
Nicaragua,,41.0,6.141,0.668,Nan,0.7,0.527,0.128,0.208,Nan,2018
Poland,,42.0,6.123,1.176,Nan,0.781,0.546,0.064,0.108,Nan,2018
Bahrain,,43.0,6.105,1.338,Nan,0.698,0.594,0.123,0.243,Nan,2018
Uzbekistan,,44.0,6.096,0.719,Nan,0.605,0.724,0.259,0.328,Nan,2018
Kuwait,,45.0,6.083,1.474,Nan,0.675,0.554,0.106,0.167,Nan,2018
Thailand,,46.0,6.072,1.016,Nan,0.707,0.637,0.029,0.364,Nan,2018
Italy,,47.0,6.0,1.264,Nan,0.946,0.281,0.028,0.137,Nan,2018
Ecuador,,48.0,5.973,0.889,Nan,0.736,0.556,0.12,0.114,Nan,2018
Belize,,49.0,5.956,0.807,Nan,0.474,0.593,0.089,0.183,Nan,2018
Lithuania,,50.0,5.952,1.197,Nan,0.716,0.35,0.006,0.026,Nan,2018
Slovenia,,51.0,5.948,1.219,Nan,0.856,0.633,0.051,0.16,Nan,2018
Romania,,52.0,5.945,1.116,Nan,0.726,0.528,0.001,0.088,Nan,2018
Latvia,,53.0,5.933,1.148,Nan,0.671,0.363,0.066,0.092,Nan,2018
Japan,,54.0,5.915,1.294,Nan,0.988,0.553,0.15,0.079,Nan,2018
Mauritius,,55.0,5.891,1.09,Nan,0.684,0.584,0.05,0.245,Nan,2018
Jamaica,,56.0,5.89,0.819,Nan,0.693,0.575,0.031,0.096,Nan,2018
South Korea,,57.0,5.875,1.266,Nan,0.955,0.244,0.051,0.175,Nan,2018
Northern Cyprus,,58.0,5.835,1.229,Nan,0.909,0.495,0.154,0.179,Nan,2018
Russia,,59.0,5.81,1.151,Nan,0.599,0.399,0.025,0.065,Nan,2018
Kazakhstan,,60.0,5.79,1.143,Nan,0.631,0.454,0.121,0.148,Nan,2018
Cyprus,,61.0,5.762,1.229,Nan,0.909,0.423,0.035,0.202,Nan,2018
Bolivia,,62.0,5.752,0.751,Nan,0.508,0.606,0.054,0.141,Nan,2018
Estonia,,63.0,5.739,1.2,Nan,0.737,0.553,0.174,0.086,Nan,2018
Paraguay,,64.0,5.681,0.835,Nan,0.615,0.541,0.074,0.162,Nan,2018
Peru,,65.0,5.663,0.934,Nan,0.674,0.53,0.034,0.092,Nan,2018
Kosovo,,66.0,5.662,0.855,Nan,0.578,0.448,0.023,0.274,Nan,2018
Moldova,,67.0,5.64,0.657,Nan,0.62,0.232,0.0,0.171,Nan,2018
Turkmenistan,,68.0,5.636,1.016,Nan,0.517,0.417,0.037,0.199,Nan,2018
Hungary,,69.0,5.62,1.171,Nan,0.732,0.259,0.022,0.061,Nan,2018
Libya,,70.0,5.566,0.985,Nan,0.553,0.496,0.148,0.116,Nan,2018
Philippines,,71.0,5.524,0.775,Nan,0.513,0.643,0.105,0.12,Nan,2018
Honduras,,72.0,5.504,0.62,Nan,0.622,0.459,0.074,0.197,Nan,2018
Belarus,,73.0,5.483,1.039,Nan,0.7,0.307,0.154,0.101,Nan,2018
Turkey,,74.0,5.483,1.148,Nan,0.686,0.324,0.109,0.106,Nan,2018
Pakistan,,75.0,5.472,0.652,Nan,0.424,0.334,0.113,0.216,Nan,2018
Hong Kong,,76.0,5.43,1.405,Nan,1.03,0.524,0.291,0.246,Nan,2018
Portugal,,77.0,5.41,1.188,Nan,0.884,0.562,0.017,0.055,Nan,2018
Serbia,,78.0,5.398,0.975,Nan,0.685,0.288,0.043,0.134,Nan,2018
Greece,,79.0,5.358,1.154,Nan,0.879,0.131,0.044,0.0,Nan,2018
Lebanon,,80.0,5.358,0.965,Nan,0.785,0.503,0.136,0.214,Nan,2018
Montenegro,,81.0,5.347,1.017,Nan,0.729,0.259,0.081,0.111,Nan,2018
Croatia,,82.0,5.321,1.115,Nan,0.737,0.38,0.039,0.12,Nan,2018
Dominican Republic,,83.0,5.302,0.982,Nan,0.614,0.578,0.106,0.12,Nan,2018
Algeria,,84.0,5.295,0.979,Nan,0.687,0.077,0.135,0.055,Nan,2018
Morocco,,85.0,5.254,0.779,Nan,0.669,0.46,0.074,0.026,Nan,2018
China,,86.0,5.246,0.989,Nan,0.799,0.597,0.103,0.029,Nan,2018
Azerbaijan,,87.0,5.201,1.024,Nan,0.603,0.43,0.176,0.031,Nan,2018
Tajikistan,,88.0,5.199,0.474,Nan,0.598,0.292,0.034,0.187,Nan,2018
Macedonia,,89.0,5.185,0.959,Nan,0.691,0.394,0.052,0.173,Nan,2018
Jordan,,90.0,5.161,0.822,Nan,0.645,0.468,0.134,0.13,Nan,2018
Nigeria,,91.0,5.155,0.689,Nan,0.048,0.462,0.032,0.201,Nan,2018
Kyrgyzstan,,92.0,5.131,0.53,Nan,0.594,0.54,0.035,0.281,Nan,2018
Bosnia and Herzegovina,,93.0,5.129,0.915,Nan,0.758,0.28,0.0,0.216,Nan,2018
Mongolia,,94.0,5.125,0.914,Nan,0.575,0.395,0.032,0.253,Nan,2018
Vietnam,,95.0,5.103,0.715,Nan,0.702,0.618,0.079,0.177,Nan,2018
Indonesia,,96.0,5.093,0.899,Nan,0.522,0.538,0.018,0.484,Nan,2018
Bhutan,,97.0,5.082,0.796,Nan,0.527,0.541,0.171,0.364,Nan,2018
Somalia,,98.0,4.982,0.0,Nan,0.115,0.674,0.282,0.238,Nan,2018
Cameroon,,99.0,4.975,0.535,Nan,0.182,0.454,0.043,0.183,Nan,2018
Bulgaria,,100.0,4.933,1.054,Nan,0.712,0.359,0.009,0.064,Nan,2018
Nepal,,101.0,4.88,0.425,Nan,0.539,0.526,0.078,0.302,Nan,2018
Venezuela,,102.0,4.806,0.996,Nan,0.657,0.133,0.052,0.056,Nan,2018
Gabon,,103.0,4.758,1.036,Nan,0.404,0.356,0.052,0.032,Nan,2018
Palestinian Territories,,104.0,4.743,0.642,Nan,0.602,0.266,0.076,0.086,Nan,2018
South Africa,,105.0,4.724,0.94,Nan,0.33,0.516,0.056,0.103,Nan,2018
Iran,,106.0,4.707,1.059,Nan,0.691,0.459,0.129,0.282,Nan,2018
Ivory Coast,,107.0,4.671,0.541,Nan,0.08,0.467,0.103,0.146,Nan,2018
Ghana,,108.0,4.657,0.592,Nan,0.337,0.499,0.029,0.212,Nan,2018
Senegal,,109.0,4.631,0.429,Nan,0.433,0.406,0.082,0.138,Nan,2018
Laos,,110.0,4.623,0.72,Nan,0.441,0.626,0.174,0.23,Nan,2018
Tunisia,,111.0,4.592,0.9,Nan,0.69,0.271,0.063,0.04,Nan,2018
Albania,,112.0,4.586,0.916,Nan,0.79,0.419,0.032,0.149,Nan,2018
Sierra Leone,,113.0,4.571,0.256,Nan,0.0,0.355,0.053,0.238,Nan,2018
Congo (Brazzaville),,114.0,4.559,0.682,Nan,0.343,0.514,0.077,0.091,Nan,2018
Bangladesh,,115.0,4.5,0.532,Nan,0.579,0.58,0.144,0.153,Nan,2018
Sri Lanka,,116.0,4.471,0.918,Nan,0.672,0.585,0.05,0.307,Nan,2018
Iraq,,117.0,4.456,1.01,Nan,0.536,0.304,0.095,0.148,Nan,2018
Mali,,118.0,4.447,0.37,Nan,0.152,0.367,0.056,0.139,Nan,2018
Namibia,,119.0,4.441,0.874,Nan,0.365,0.519,0.064,0.051,Nan,2018
Cambodia,,120.0,4.433,0.549,Nan,0.457,0.696,0.065,0.256,Nan,2018
Burkina Faso,,121.0,4.424,0.314,Nan,0.254,0.312,0.128,0.175,Nan,2018
Egypt,,122.0,4.419,0.885,Nan,0.553,0.312,0.107,0.092,Nan,2018
Mozambique,,123.0,4.417,0.198,Nan,0.173,0.531,0.158,0.206,Nan,2018
Kenya,,124.0,4.41,0.493,Nan,0.454,0.504,0.055,0.352,Nan,2018
Zambia,,125.0,4.377,0.562,Nan,0.295,0.503,0.082,0.221,Nan,2018
Mauritania,,126.0,4.356,0.557,Nan,0.292,0.129,0.093,0.134,Nan,2018
Ethiopia,,127.0,4.35,0.308,Nan,0.391,0.452,0.146,0.22,Nan,2018
Georgia,,128.0,4.34,0.853,Nan,0.643,0.375,0.215,0.038,Nan,2018
Armenia,,129.0,4.321,0.816,Nan,0.666,0.26,0.028,0.077,Nan,2018
Myanmar,,130.0,4.308,0.682,Nan,0.429,0.58,0.178,0.598,Nan,2018
Chad,,131.0,4.301,0.358,Nan,0.053,0.189,0.06,0.181,Nan,2018
Congo (Kinshasa),,132.0,4.245,0.069,Nan,0.204,0.312,0.052,0.197,Nan,2018
India,,133.0,4.19,0.721,Nan,0.485,0.539,0.093,0.172,Nan,2018
Niger,,134.0,4.166,0.131,Nan,0.221,0.39,0.099,0.175,Nan,2018
Uganda,,135.0,4.161,0.322,Nan,0.237,0.45,0.061,0.259,Nan,2018
Benin,,136.0,4.141,0.378,Nan,0.24,0.44,0.067,0.163,Nan,2018
Sudan,,137.0,4.139,0.605,Nan,0.312,0.016,0.082,0.134,Nan,2018
Ukraine,,138.0,4.103,0.793,Nan,0.609,0.163,0.011,0.187,Nan,2018
Togo,,139.0,3.999,0.259,Nan,0.253,0.434,0.101,0.158,Nan,2018
Guinea,,140.0,3.964,0.344,Nan,0.211,0.394,0.094,0.185,Nan,2018
Lesotho,,141.0,3.808,0.472,Nan,0.079,0.423,0.112,0.116,Nan,2018
Angola,,142.0,3.795,0.73,Nan,0.269,0.0,0.061,0.079,Nan,2018
Madagascar,,143.0,3.774,0.262,Nan,0.402,0.221,0.049,0.155,Nan,2018
Zimbabwe,,144.0,3.692,0.357,Nan,0.248,0.406,0.099,0.132,Nan,2018
Afghanistan,,145.0,3.632,0.332,Nan,0.255,0.085,0.036,0.191,Nan,2018
Botswana,,146.0,3.59,1.017,Nan,0.417,0.557,0.092,0.042,Nan,2018
Malawi,,147.0,3.587,0.186,Nan,0.306,0.531,0.08,0.21,Nan,2018
Haiti,,148.0,3.582,0.315,Nan,0.289,0.025,0.104,0.392,Nan,2018
Liberia,,149.0,3.495,0.076,Nan,0.267,0.419,0.03,0.206,Nan,2018
Syria,,150.0,3.462,0.689,Nan,0.539,0.088,0.144,0.376,Nan,2018
Rwanda,,151.0,3.408,0.332,Nan,0.4,0.636,0.444,0.2,Nan,2018
Yemen,,152.0,3.355,0.442,Nan,0.343,0.244,0.064,0.083,Nan,2018
Tanzania,,153.0,3.303,0.455,Nan,0.381,0.481,0.097,0.27,Nan,2018
South Sudan,,154.0,3.254,0.337,Nan,0.177,0.112,0.106,0.224,Nan,2018
Central African Republic,,155.0,3.083,0.024,Nan,0.01,0.305,0.038,0.218,Nan,2018
Burundi,,156.0,2.905,0.091,Nan,0.145,0.065,0.076,0.149,Nan,2018
Finland,,1.0,7.769,1.34,,0.986,0.596,0.393,0.153,,2019
Denmark,,2.0,7.6,1.383,,0.996,0.592,0.41,0.252,,2019
Norway,,3.0,7.554,1.488,,1.028,0.603,0.341,0.271,,2019
Iceland,,4.0,7.494,1.38,,1.026,0.591,0.118,0.354,,2019
Netherlands,,5.0,7.488,1.396,,0.999,0.557,0.298,0.322,,2019
Switzerland,,6.0,7.48,1.452,,1.052,0.572,0.343,0.263,,2019
Sweden,,7.0,7.343,1.387,,1.009,0.574,0.373,0.267,,2019
New Zealand,,8.0,7.307,1.303,,1.026,0.585,0.38,0.33,,2019
Canada,,9.0,7.278,1.365,,1.039,0.584,0.308,0.285,,2019
Austria,,10.0,7.246,1.376,,1.016,0.532,0.226,0.244,,2019
Australia,,11.0,7.228,1.372,,1.036,0.557,0.29,0.332,,2019
Costa Rica,,12.0,7.167,1.034,,0.963,0.558,0.093,0.144,,2019
Israel,,13.0,7.139,1.276,,1.029,0.371,0.082,0.261,,2019
Luxembourg,,14.0,7.09,1.609,,1.012,0.526,0.316,0.194,,2019
United Kingdom,,15.0,7.054,1.333,,0.996,0.45,0.278,0.348,,2019
Ireland,,16.0,7.021,1.499,,0.999,0.516,0.31,0.298,,2019
Germany,,17.0,6.985,1.373,,0.987,0.495,0.265,0.261,,2019
Belgium,,18.0,6.923,1.356,,0.986,0.473,0.21,0.16,,2019
United States,,19.0,6.892,1.433,,0.874,0.454,0.128,0.28,,2019
Czech Republic,,20.0,6.852,1.269,,0.92,0.457,0.036,0.046,,2019
United Arab Emirates,,21.0,6.825,1.503,,0.825,0.598,0.182,0.262,,2019
Malta,,22.0,6.726,1.3,,0.999,0.564,0.151,0.375,,2019
Mexico,,23.0,6.595,1.07,,0.861,0.433,0.073,0.074,,2019
France,,24.0,6.592,1.324,,1.045,0.436,0.183,0.111,,2019
Taiwan,,25.0,6.446,1.368,,0.914,0.351,0.097,0.242,,2019
Chile,,26.0,6.444,1.159,,0.92,0.357,0.056,0.187,,2019
Guatemala,,27.0,6.436,0.8,,0.746,0.535,0.078,0.175,,2019
Saudi Arabia,,28.0,6.375,1.403,,0.795,0.439,0.132,0.08,,2019
Qatar,,29.0,6.374,1.684,,0.871,0.555,0.167,0.22,,2019
Spain,,30.0,6.354,1.286,,1.062,0.362,0.079,0.153,,2019
Panama,,31.0,6.321,1.149,,0.91,0.516,0.054,0.109,,2019
Brazil,,32.0,6.3,1.004,,0.802,0.39,0.086,0.099,,2019
Uruguay,,33.0,6.293,1.124,,0.891,0.523,0.15,0.127,,2019
Singapore,,34.0,6.262,1.572,,1.141,0.556,0.453,0.271,,2019
El Salvador,,35.0,6.253,0.794,,0.789,0.43,0.074,0.093,,2019
Italy,,36.0,6.223,1.294,,1.039,0.231,0.03,0.158,,2019
Bahrain,,37.0,6.199,1.362,,0.871,0.536,0.11,0.255,,2019
Slovakia,,38.0,6.198,1.246,,0.881,0.334,0.014,0.121,,2019
Trinidad & Tobago,,39.0,6.192,1.231,,0.713,0.489,0.016,0.185,,2019
Poland,,40.0,6.182,1.206,,0.884,0.483,0.05,0.117,,2019
Uzbekistan,,41.0,6.174,0.745,,0.756,0.631,0.24,0.322,,2019
Lithuania,,42.0,6.149,1.238,,0.818,0.291,0.042,0.043,,2019
Colombia,,43.0,6.125,0.985,,0.841,0.47,0.034,0.099,,2019
Slovenia,,44.0,6.118,1.258,,0.953,0.564,0.057,0.144,,2019
Nicaragua,,45.0,6.105,0.694,,0.835,0.435,0.127,0.2,,2019
Kosovo,,46.0,6.1,0.882,,0.758,0.489,0.006,0.262,,2019
Argentina,,47.0,6.086,1.092,,0.881,0.471,0.05,0.066,,2019
Romania,,48.0,6.07,1.162,,0.825,0.462,0.005,0.083,,2019
Cyprus,,49.0,6.046,1.263,,1.042,0.406,0.041,0.19,,2019
Ecuador,,50.0,6.028,0.912,,0.868,0.498,0.087,0.126,,2019
Kuwait,,51.0,6.021,1.5,,0.808,0.493,0.097,0.142,,2019
Thailand,,52.0,6.008,1.05,,0.828,0.557,0.028,0.359,,2019
Latvia,,53.0,5.94,1.187,,0.812,0.264,0.064,0.075,,2019
South Korea,,54.0,5.895,1.301,,1.036,0.159,0.056,0.175,,2019
Estonia,,55.0,5.893,1.237,,0.874,0.495,0.161,0.103,,2019
Jamaica,,56.0,5.89,0.831,,0.831,0.49,0.028,0.107,,2019
Mauritius,,57.0,5.888,1.12,,0.798,0.498,0.06,0.215,,2019
Japan,,58.0,5.886,1.327,,1.088,0.445,0.14,0.069,,2019
Honduras,,59.0,5.86,0.642,,0.828,0.507,0.078,0.246,,2019
Kazakhstan,,60.0,5.809,1.173,,0.729,0.41,0.096,0.146,,2019
Bolivia,,61.0,5.779,0.776,,0.706,0.511,0.064,0.137,,2019
Hungary,,62.0,5.758,1.201,,0.828,0.199,0.02,0.081,,2019
Paraguay,,63.0,5.743,0.855,,0.777,0.514,0.08,0.184,,2019
Northern Cyprus,,64.0,5.718,1.263,,1.042,0.417,0.162,0.191,,2019
Peru,,65.0,5.697,0.96,,0.854,0.455,0.027,0.083,,2019
Portugal,,66.0,5.693,1.221,,0.999,0.508,0.025,0.047,,2019
Pakistan,,67.0,5.653,0.677,,0.535,0.313,0.098,0.22,,2019
Russia,,68.0,5.648,1.183,,0.726,0.334,0.031,0.082,,2019
Philippines,,69.0,5.631,0.807,,0.657,0.558,0.107,0.117,,2019
Serbia,,70.0,5.603,1.004,,0.854,0.282,0.039,0.137,,2019
Moldova,,71.0,5.529,0.685,,0.739,0.245,0.0,0.181,,2019
Libya,,72.0,5.525,1.044,,0.673,0.416,0.152,0.133,,2019
Montenegro,,73.0,5.523,1.051,,0.871,0.197,0.08,0.142,,2019
Tajikistan,,74.0,5.467,0.493,,0.718,0.389,0.144,0.23,,2019
Croatia,,75.0,5.432,1.155,,0.914,0.296,0.022,0.119,,2019
